Order ID;Customer ID;Date of Purchase;SKU;Product Name;Quantity;Total Price;Discount;Date of Shipping;Ship Mode
KS-2023-122945;WR721;16.11.2023;KE23W;K-Eco Energy Bulbs 23W;3;11,17;0,02;22.11.2023;Standard Class
KS-2023-123204;RW244;21.07.2023;KEBL800;K-Eco Blast 800;4;4403,2;0,14;27.07.2023;Standard Class
KS-2023-124597;MG263;30.04.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);3;18;0,52;05.05.2023;Standard Class
KS-2023-125472;RW244;30.05.2023;KE9W04;K-Eco Energy Bulbs 9W (4-pack);3;12,09;0,35;31.05.2023;First Class
KS-2023-125472;RW244;30.05.2023;KI13K;K-Invert 13K;1;26598;0,07;31.05.2023;First Class
KS-2023-134194;WR721;25.12.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);2;3,97;0,73;01.01.2023;Standard Class
KS-2023-134194;WR721;25.12.2023;KI20K;K-Invert 20K;7;301840;0,02;01.01.2023;Standard Class
KS-2023-134194;WR721;25.12.2023;KI9K;K-Invert 9K;9;151470;0,15;01.01.2023;Standard Class
KS-2023-134285;JH840;07.12.2023;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);3;10,5;0,8;12.12.2023;Standard Class
KS-2023-134915;RW244;12.11.2023;KE20W;K-Eco Energy Bulbs 20W;2;1,59;0,7;12.11.2023;Same Day
KS-2023-134915;RW244;12.11.2023;KEBL600;K-Eco Blast 600;2;1127,5;0,45;12.11.2023;Same Day
KS-2023-137414;MG263;02.10.2023;KE9W04;K-Eco Energy Bulbs 9W (4-pack);2;6,45;0,48;06.10.2023;Standard Class
KS-2023-139675;RW244;13.03.2023;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);8;37,24;0,51;18.03.2023;Second Class
KS-2023-144498;WR721;06.05.2023;KI20K;K-Invert 20K;11;425920;0,12;06.05.2023;Same Day
KS-2023-144827;WR721;21.12.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;26201,34;0,01;27.12.2023;Standard Class
KS-2023-150959;MG263;11.11.2023;KE001;K-Eco phone charger;5;47,09;0,32;13.11.2023;First Class
KS-2023-151071;WR721;25.04.2023;KI20K;K-Invert 20K;2;76560;0,13;29.04.2023;Second Class
KS-2023-151358;RW244;18.08.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;26201,34;0,01;22.08.2023;Standard Class
KS-2023-158883;RW244;02.06.2023;KEBL1200;K-Eco Blast 1200;4;8464;0,08;03.06.2023;Same Day
KS-2023-160045;MG263;26.04.2023;KE13W04;K-Eco Energy Bulbs 13W (4-pack);1;1,64;0,75;27.04.2023;First Class
KS-2023-161970;WR721;22.09.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;3;37317,06;0,06;27.09.2023;Standard Class
KS-2023-161970;WR721;22.09.2023;KEBL600;K-Eco Blast 600;2;1127,5;0,45;27.09.2023;Standard Class
KS-2023-167752;RW244;15.01.2023;KEBL1200;K-Eco Blast 1200;8;16744;0,09;18.01.2023;First Class
KS-2023-167752;RW244;15.01.2023;KEBL600;K-Eco Blast 600;1;574;0,44;18.01.2023;First Class
KS-2023-167899;RW244;21.05.2023;KE9W;K-Eco Energy Bulbs 9W;5;9,9;0,01;26.05.2023;Standard Class
KS-2023-167899;RW244;21.05.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);3;15;0,6;26.05.2023;Standard Class
KS-2023-168123;MG263;05.03.2023;KE13W04;K-Eco Energy Bulbs 13W (4-pack);2;6,16;0,53;05.03.2023;Same Day
KS-2023-168396;RW244;03.08.2023;KE20W;K-Eco Energy Bulbs 20W;3;7,39;0,07;08.08.2023;Second Class
KY-2022-100202;QM203;31.12.2022;KEBL400;K-Eco Blast 400;3;2376;0,1;05.01.2023;Standard Class
KY-2022-102498;QM203;24.07.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;5;61533,45;0,07;25.07.2022;First Class
KY-2022-108434;QM203;05.12.2022;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;3;13365;0,01;07.12.2022;Second Class
KY-2022-111941;QM203;25.12.2022;KI9K;K-Invert 9K;2;36036;0,09;28.12.2022;Second Class
KY-2022-111976;QM203;08.03.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);2;11,76;0,51;12.03.2022;Standard Class
KY-2022-111976;QM203;08.03.2022;KEBL400;K-Eco Blast 400x (same power, smaller footprint);4;2040,51;0,49;12.03.2022;Standard Class
KY-2022-113551;QM203;18.08.2022;KI9K;K-Invert 9K;1;18414;0,07;20.08.2022;First Class
KY-2022-116337;AP383;07.11.2022;KE13W04;K-Eco Energy Bulbs 13W (4-pack);5;16,38;0,5;12.11.2022;Standard Class
KY-2022-116337;AP383;07.11.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;4,63;0,79;12.11.2022;Standard Class
KY-2022-117541;AP383;14.11.2022;KE9W04;K-Eco Energy Bulbs 9W (4-pack);4;16,12;0,35;20.11.2022;Standard Class
KY-2022-117541;AP383;14.11.2022;KEBL600;K-Eco Blast 600;5;1332,5;0,74;20.11.2022;Standard Class
KY-2022-117590;AP383;08.12.2022;KE9W04;K-Eco Energy Bulbs 9W (4-pack);5;19,53;0,37;10.12.2022;First Class
KY-2022-119445;AF146;26.06.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);5;25,36;0,31;03.07.2022;Standard Class
KY-2022-123176;QM203;27.09.2022;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;3;11070;0,18;29.09.2022;Second Class
KY-2022-124772;QM203;05.12.2022;KE20W08;K-Eco Energy Bulbs 20W  (8-pack);3;11,16;0,7;06.12.2022;First Class
KY-2022-126613;AP383;10.07.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);2;10,58;0,46;16.07.2022;Standard Class
KY-2022-131065;AP383;14.11.2022;KI9K;K-Invert 9K;2;20196;0,49;16.11.2022;Second Class
KY-2022-137393;AF146;06.05.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);4;50,4;0,28;10.05.2022;Standard Class
KY-2022-137736;AP383;10.11.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;7;35199,78;0,62;15.11.2022;Standard Class
KY-2022-144337;AP383;01.08.2022;KEBL800;K-Eco Blast 800;2;1638,4;0,36;05.08.2022;Second Class
KY-2022-146143;AP383;14.12.2022;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);6;20,25;0,7;19.12.2022;Standard Class
KY-2022-147431;AF146;02.02.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);2;8,09;0,45;07.02.2022;Standard Class
KY-2022-154767;AP383;28.06.2022;KEBL800;K-Eco Blast 800;2;691,2;0,73;30.06.2022;Second Class
KY-2022-154767;AP383;28.06.2022;KI13K;K-Invert 13K;2;17732;0,69;30.06.2022;Second Class
KY-2022-156139;AP383;31.12.2022;KI9K;K-Invert 9K;3;21384;0,64;06.01.2023;Standard Class
KY-2022-157686;QM203;01.10.2022;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);4;50,24;0,34;02.10.2022;First Class
KY-2022-157945;QM203;26.09.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;2;6,72;0,36;01.10.2022;Standard Class
KY-2022-158547;AP383;30.05.2022;KEBL800;K-Eco Blast 800;5;1344;0,79;04.06.2022;Standard Class
KY-2022-160717;AF146;06.06.2022;KEBR5;K-Eco Breeze Mini;9;257,4;0,48;11.06.2022;Standard Class
KY-2022-163258;AP383;29.12.2022;KI20K;K-Invert 20K;3;48840;0,63;02.01.2023;Standard Class
KY-2022-165848;RS237;04.06.2022;KE9W04;K-Eco Energy Bulbs 9W (4-pack);4;21,58;0,13;04.06.2022;Same Day
KY-2022-166443;QM203;04.11.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);7;50,4;0,4;05.11.2022;First Class
KY-2022-166912;RS237;15.01.2022;KEBR5;K-Eco Breeze Mini;2;94,6;0,14;17.01.2022;First Class
KY-2023-100230;AP383;11.12.2023;KEBL600;K-Eco Blast 600;2;430,5;0,79;15.12.2023;Standard Class
KY-2023-100615;AF146;20.04.2023;KE20W08;K-Eco Energy Bulbs 20W  (8-pack);5;30,38;0,51;24.04.2023;Standard Class
KY-2023-100615;AF146;20.04.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);2;11,05;0,15;24.04.2023;Standard Class
KY-2023-101014;QM203;29.08.2023;KE13W;K-Eco Energy Bulbs 13W;3;5,51;0,18;04.09.2023;Standard Class
KY-2023-101042;AF146;19.11.2023;KE13W04;K-Eco Energy Bulbs 13W (4-pack);6;27,51;0,3;23.11.2023;Standard Class
KY-2023-102638;AP383;29.12.2023;KE23W;K-Eco Energy Bulbs 23W;3;5,93;0,48;31.12.2023;First Class
KY-2023-105046;RS237;17.07.2023;KE23W04;K-Eco Energy Bulbs 23W (4-pack);4;16,32;0,66;23.07.2023;Standard Class
KY-2023-105046;RS237;17.07.2023;KEBL100;K-Eco Blast 100;5;1190;0,15;23.07.2023;Standard Class
KY-2023-105046;RS237;17.07.2023;KEBR5;K-Eco Breeze Mini;2;91,3;0,17;23.07.2023;Standard Class
KY-2023-105991;QM203;05.05.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);9;185,14;0,38;06.05.2023;First Class
KY-2023-105991;QM203;05.05.2023;KI4K;K-Invert 4K;3;14137,2;0,23;06.05.2023;First Class
KY-2023-105991;QM203;05.05.2023;KI9K;K-Invert 9K;8;139392;0,12;06.05.2023;First Class
KY-2023-108441;RS237;12.06.2023;KEBL100;K-Eco Blast 100;4;616;0,45;18.06.2023;Standard Class
KY-2023-110380;AP383;02.09.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;9,26;0,58;07.09.2023;Standard Class
KY-2023-112347;AF146;02.12.2023;KE20W;K-Eco Energy Bulbs 20W;6;14,15;0,11;06.12.2023;Standard Class
KY-2023-112347;AF146;02.12.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);1;2,94;0,6;06.12.2023;Standard Class
KY-2023-112347;AF146;02.12.2023;KEBR5;K-Eco Breeze Mini;6;300,3;0,09;06.12.2023;Standard Class
KY-2023-112536;AP383;18.05.2023;KI9K;K-Invert 9K;1;7722;0,61;23.05.2023;Standard Class
KY-2023-116897;QM203;27.05.2023;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;5;21825;0,03;29.05.2023;First Class
KY-2023-116897;QM203;27.05.2023;KE13W04;K-Eco Energy Bulbs 13W (4-pack);4;25,15;0,04;29.05.2023;First Class
KY-2023-116897;QM203;27.05.2023;KEBL200;K-Eco Blast 200;3;1353;0,18;29.05.2023;First Class
KY-2023-117870;RS237;27.01.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;19,18;0,13;30.01.2023;Second Class
KY-2023-118885;QM203;29.12.2023;KEBL400;K-Eco Blast 400;3;2006,4;0,24;02.01.2023;Standard Class
KY-2023-118885;QM203;29.12.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);4;17,51;0,77;02.01.2023;Standard Class
KY-2023-119809;AP383;18.08.2023;KE13W04;K-Eco Energy Bulbs 13W (4-pack);3;7,27;0,63;25.08.2023;Standard Class
KY-2023-119809;AP383;18.08.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);7;32,93;0,36;25.08.2023;Standard Class
KY-2023-128041;QM203;01.09.2023;KEBL600;K-Eco Blast 600;4;2419;0,41;01.09.2023;Same Day
KY-2023-128447;AP383;10.11.2023;KI20K;K-Invert 20K;1;28160;0,36;17.11.2023;Standard Class
KY-2023-128629;AP383;10.07.2023;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);3;23,1;0,56;14.07.2023;Second Class
KY-2023-130211;QM203;22.10.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;15,29;0,48;22.10.2023;Same Day
KY-2023-130505;QM203;12.10.2023;KE250X;K-Eco 250x (same power, smaller footprint);3;1092;0,44;12.10.2023;Same Day
KY-2023-130687;AP383;07.09.2023;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);4;35;0,5;10.09.2023;First Class
KY-2023-130687;AP383;07.09.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);1;3,96;0,39;10.09.2023;First Class
KY-2023-130687;AP383;07.09.2023;KEBL1200;K-Eco Blast 1200;2;966;0,79;10.09.2023;First Class
KY-2023-132122;RS237;09.07.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);5;44,1;0,1;14.07.2023;Standard Class
KY-2023-133620;QM203;13.11.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);1;5,66;0,13;18.11.2023;Standard Class
KY-2023-136189;AP383;07.12.2023;KE23W;K-Eco Energy Bulbs 23W;6;5,47;0,76;11.12.2023;Standard Class
KY-2023-136868;QM203;06.10.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);3;8,25;0,78;12.10.2023;Standard Class
KY-2023-136868;QM203;06.10.2023;KEBL400;K-Eco Blast 400x (same power, smaller footprint);3;1800,45;0,4;12.10.2023;Standard Class
KY-2023-136868;QM203;06.10.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);4;25,88;0,66;12.10.2023;Standard Class
KY-2023-138380;AP383;21.12.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);7;15,44;0,7;25.12.2023;Standard Class
KY-2023-141572;RS237;28.05.2023;KE20W08;K-Eco Energy Bulbs 20W  (8-pack);8;54,56;0,45;31.05.2023;Second Class
KY-2023-141733;QM203;07.05.2023;KEBL400;K-Eco Blast 400;2;1284,8;0,27;11.05.2023;Standard Class
KY-2023-141733;QM203;07.05.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);2;37,83;0,43;11.05.2023;Standard Class
KY-2023-141733;QM203;07.05.2023;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);1;15,37;0,65;11.05.2023;Standard Class
KY-2023-143434;AF146;18.11.2023;KE13W;K-Eco Energy Bulbs 13W;4;2,24;0,75;24.11.2023;Standard Class
KY-2023-143686;AF146;14.05.2023;KE9W;K-Eco Energy Bulbs 9W;2;1,36;0,66;14.05.2023;Same Day
KY-2023-147564;AP383;02.10.2023;KEBL600;K-Eco Blast 600;4;2501;0,39;06.10.2023;Standard Class
KY-2023-147886;AF146;28.03.2023;KE20W04;K-Eco Energy Bulbs 20W (4-pack);1;4,77;0,36;31.03.2023;First Class
KY-2023-147886;AF146;28.03.2023;KE23W04;K-Eco Energy Bulbs 23W (4-pack);7;53,76;0,36;31.03.2023;First Class
KY-2023-149720;QM203;04.06.2023;KE23W;K-Eco Energy Bulbs 23W;6;6,84;0,7;07.06.2023;Second Class
KY-2023-151008;AP383;07.09.2023;KE20W;K-Eco Energy Bulbs 20W;2;1,7;0,68;08.09.2023;First Class
KY-2023-151008;AP383;07.09.2023;KEBL800;K-Eco Blast 800;4;2867,2;0,44;08.09.2023;First Class
KY-2023-152842;QM203;16.07.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;3;14,96;0,05;23.07.2023;Standard Class
KY-2023-154851;AP383;30.03.2023;KI13K;K-Invert 13K;5;52910;0,63;03.04.2023;Standard Class
KY-2023-155705;QM203;21.08.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);4;59,37;0,22;23.08.2023;Second Class
KY-2023-155985;RS237;23.03.2023;KE23W04;K-Eco Energy Bulbs 23W (4-pack);8;39,36;0,59;25.03.2023;First Class
KY-2023-158169;AP383;12.08.2023;KE13W;K-Eco Energy Bulbs 13W;4;6;0,33;15.08.2023;First Class
KY-2023-159149;QM203;17.02.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;6;78604,02;0,01;19.02.2023;First Class
KY-2023-159149;QM203;17.02.2023;KEBL400;K-Eco Blast 400;4;3308,8;0,06;19.02.2023;First Class
KY-2023-159149;QM203;17.02.2023;KI7K;K-Invert 7K;1;9531,9;0,11;19.02.2023;First Class
KY-2023-160087;RS237;18.03.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);3;26,63;0,29;22.03.2023;Standard Class
KY-2023-160633;AF146;16.11.2023;KE23W04;K-Eco Energy Bulbs 23W (4-pack);3;18;0,5;21.11.2023;Standard Class
KY-2023-163069;AF146;18.08.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;9,7;0,56;21.08.2023;Second Class
KY-2023-163860;RS237;28.12.2023;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);2;35;0;01.01.2023;Standard Class
KY-2023-163860;RS237;28.12.2023;KE9W;K-Eco Energy Bulbs 9W;3;2,4;0,6;01.01.2023;Standard Class
KY-2023-166093;QM203;17.08.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;28,81;0,02;24.08.2023;Standard Class
KY-2023-166093;QM203;17.08.2023;KEBL200;K-Eco Blast 200;2;858;0,22;24.08.2023;Standard Class
KY-2023-166093;QM203;17.08.2023;KEBL400;K-Eco Blast 400x (same power, smaller footprint);3;2070,52;0,31;24.08.2023;Standard Class
KY-2023-166093;QM203;17.08.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;2;4,41;0,58;24.08.2023;Standard Class
KY-2023-166093;QM203;17.08.2023;KI4K;K-Invert 4K;3;14688;0,2;24.08.2023;Standard Class
KY-2023-166093;QM203;17.08.2023;KI7K;K-Invert 7K;8;80539,2;0,06;24.08.2023;Standard Class
KY-2023-168690;QM203;07.01.2023;KI2K;K-Invert 2K;3;9180;0;13.01.2023;Standard Class
LA-2022-100839;NR822;13.10.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);3;36,22;0,31;17.10.2022;Standard Class
LA-2022-100839;NR822;13.10.2022;KE325;K-Eco 325;5;2275;0,2;17.10.2022;Standard Class
LA-2022-101623;NR822;28.02.2022;KE13W04;K-Eco Energy Bulbs 13W (4-pack);6;33,4;0,15;06.03.2022;Standard Class
LA-2022-103107;HN831;04.07.2022;KE9W;K-Eco Energy Bulbs 9W;5;8,5;0,15;04.07.2022;Same Day
LA-2022-103107;HN831;04.07.2022;KEBL600;K-Eco Blast 600;3;2060,25;0,33;04.07.2022;Same Day
LA-2022-105662;HN831;05.05.2022;KEBL600;K-Eco Blast 600;4;2993;0,27;09.05.2022;Standard Class
LA-2022-108105;CR901;16.02.2022;KE20W;K-Eco Energy Bulbs 20W;4;4,98;0,53;23.02.2022;Standard Class
LA-2022-108105;CR901;16.02.2022;KI7K;K-Invert 7K;1;10067,4;0,06;23.02.2022;Standard Class
LA-2022-108455;FH324;02.12.2022;KEBL100;K-Eco Blast 100;4;560;0,5;08.12.2022;Standard Class
LA-2022-108868;ED714;08.09.2022;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;2;14550;0,03;12.09.2022;Standard Class
LA-2022-109652;ED714;10.04.2022;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;4;15840;0,12;15.04.2022;Standard Class
LA-2022-109722;NR822;05.12.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);9;49,61;0,25;07.12.2022;Second Class
LA-2022-109722;NR822;05.12.2022;KEBL600;K-Eco Blast 600;2;1906,5;0,07;07.12.2022;Second Class
LA-2022-109806;CR901;17.09.2022;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;3;19800;0,12;22.09.2022;Standard Class
LA-2022-109806;CR901;17.09.2022;KEBL200;K-Eco Blast 200;1;352;0,36;22.09.2022;Standard Class
LA-2022-113061;NR822;22.04.2022;KE13W04;K-Eco Energy Bulbs 13W (4-pack);2;12,71;0,03;26.04.2022;Standard Class
LA-2022-113656;FH324;23.01.2022;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);7;37,8;0,52;29.01.2022;Standard Class
LA-2022-113831;HN831;30.05.2022;KE700;K-Eco 700;10;12600;0,16;03.06.2022;Standard Class
LA-2022-115525;NR822;25.07.2022;KEBL1200;K-Eco Blast 1200;5;11270;0,02;29.07.2022;Standard Class
LA-2022-115917;HN831;20.05.2022;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);5;28,03;0,41;25.05.2022;Standard Class
LA-2022-116540;FH324;02.09.2022;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);1;2,28;0,76;02.09.2022;Same Day
LA-2022-116547;ED714;10.01.2022;KE20W04;K-Eco Energy Bulbs 20W (4-pack);4;28,01;0,06;17.01.2022;Standard Class
LA-2022-116547;ED714;10.01.2022;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);2;18,65;0,51;17.01.2022;Standard Class
LA-2022-117408;NR822;31.08.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);2;13;0,48;06.09.2022;Standard Class
LA-2022-117583;ED714;27.11.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;10,8;0,51;30.11.2022;First Class
LA-2022-117583;ED714;27.11.2022;KI9K;K-Invert 9K;5;85140;0,14;30.11.2022;First Class
LA-2022-118101;CR901;26.06.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;4;48697,44;0,08;26.06.2022;Same Day
LA-2022-118101;CR901;26.06.2022;KI9K;K-Invert 9K;1;17424;0,12;26.06.2022;Same Day
LA-2022-118500;ED714;17.11.2022;KI9K;K-Invert 9K;5;96030;0,03;18.11.2022;First Class
LA-2022-120355;HN831;18.09.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);3;35,17;0,33;25.09.2022;Standard Class
LA-2022-122511;CR901;11.03.2022;KE13W04;K-Eco Energy Bulbs 13W (4-pack);4;5,5;0,79;11.03.2022;Same Day
LA-2022-130001;FH324;23.04.2022;KEBL100;K-Eco Blast 100;5;1120;0,2;28.04.2022;Standard Class
LA-2022-131499;CR901;08.09.2022;KEBL600;K-Eco Blast 600;1;533;0,48;10.09.2022;First Class
LA-2022-133613;NR822;17.06.2022;KI13K;K-Invert 13K;2;54912;0,04;22.06.2022;Standard Class
LA-2022-133669;HN831;21.10.2022;KEBL1200;K-Eco Blast 1200;8;16744;0,09;27.10.2022;Standard Class
LA-2022-134334;CR901;14.02.2022;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;3;10665;0,21;15.02.2022;First Class
LA-2022-134334;CR901;14.02.2022;KE325X;K-Eco 325x (same power, smaller footprint);3;1923,48;0,28;15.02.2022;First Class
LA-2022-134334;CR901;14.02.2022;KE9W04;K-Eco Energy Bulbs 9W (4-pack);6;22,69;0,39;15.02.2022;First Class
LA-2022-134334;CR901;14.02.2022;KEBL600;K-Eco Blast 600;1;594,5;0,42;15.02.2022;First Class
LA-2022-136371;HN831;19.03.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);1;5,76;0,52;21.03.2022;Second Class
LA-2022-136371;HN831;19.03.2022;KE9W;K-Eco Energy Bulbs 9W;4;5,52;0,31;21.03.2022;Second Class
LA-2022-137330;ED714;09.12.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);7;73,5;0,16;13.12.2022;Standard Class
LA-2022-137330;ED714;09.12.2022;KEBL200;K-Eco Blast 200;7;2541;0,34;13.12.2022;Standard Class
LA-2022-138282;HN831;19.05.2022;KEBL800;K-Eco Blast 800;8;10240;0;23.05.2022;Standard Class
LA-2022-139388;HN831;07.11.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);4;23,52;0,51;09.11.2022;First Class
LA-2022-142097;ED714;15.10.2022;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);6;57,73;0,71;20.10.2022;Standard Class
LA-2022-142370;NR822;19.09.2022;KI13K;K-Invert 13K;2;54340;0,05;23.09.2022;Standard Class
LA-2022-144554;ED714;07.11.2022;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);3;39,53;0,7;12.11.2022;Standard Class
LA-2022-144792;HN831;30.04.2022;KE20W04;K-Eco Energy Bulbs 20W (4-pack);7;12,52;0,76;04.05.2022;Standard Class
LA-2022-145709;HN831;04.10.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);3;24,15;0,54;08.10.2022;Standard Class
LA-2022-146066;HN831;21.08.2022;KE450;K-Eco 450;9;6733,13;0,05;23.08.2022;Second Class
LA-2022-146836;HN831;02.05.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);3;27;0,28;02.05.2022;Same Day
LA-2022-147417;FH324;25.07.2022;KE20W;K-Eco Energy Bulbs 20W;4;6,25;0,41;27.07.2022;First Class
LA-2022-148593;NR822;16.06.2022;KEBL1200;K-Eco Blast 1200;5;11270;0,02;18.06.2022;Second Class
LA-2022-148740;HN831;15.11.2022;KEBL1200;K-Eco Blast 1200;2;4370;0,05;19.11.2022;Standard Class
LA-2022-148901;ED714;14.05.2022;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;2;9256;0,11;19.05.2022;Standard Class
LA-2022-148901;ED714;14.05.2022;KE20W;K-Eco Energy Bulbs 20W;3;5,41;0,32;19.05.2022;Standard Class
LA-2022-148901;ED714;14.05.2022;KEBL400;K-Eco Blast 400;6;4540,8;0,14;19.05.2022;Standard Class
LA-2022-148901;ED714;14.05.2022;KI7K;K-Invert 7K;2;20991,6;0,02;19.05.2022;Standard Class
LA-2022-149195;FH324;05.09.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);8;128,8;0,08;07.09.2022;Second Class
LA-2022-152072;HN831;15.01.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;25142,7;0,05;19.01.2022;Standard Class
LA-2022-152415;CR901;17.09.2022;KE13W;K-Eco Energy Bulbs 13W;3;2,96;0,56;22.09.2022;Standard Class
LA-2022-152415;CR901;17.09.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);3;24,67;0,53;22.09.2022;Standard Class
LA-2022-155516;ED714;21.10.2022;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;7;26775;0,15;21.10.2022;Same Day
LA-2022-155516;ED714;21.10.2022;KI4K;K-Invert 4K;4;23990,4;0,02;21.10.2022;Same Day
LA-2022-155516;ED714;21.10.2022;KI7K;K-Invert 7K;4;42411,6;0,01;21.10.2022;Same Day
LA-2022-155747;CR901;14.06.2022;KE275;K-Eco 275;2;567,88;0,41;21.06.2022;Standard Class
LA-2022-158260;HN831;04.11.2022;KE325X;K-Eco 325x (same power, smaller footprint);2;1371,37;0,23;08.11.2022;Standard Class
LA-2022-158435;ED714;17.05.2022;KE13W04;K-Eco Energy Bulbs 13W (4-pack);4;15,72;0,4;18.05.2022;First Class
LA-2022-158435;ED714;17.05.2022;KE300;K-Eco 300;2;535,5;0,49;18.05.2022;First Class
LA-2022-158435;ED714;17.05.2022;KI4K;K-Invert 4K;7;39412,8;0,08;18.05.2022;First Class
LA-2022-158568;HN831;29.08.2022;KEBL800;K-Eco Blast 800;7;6182,4;0,31;02.09.2022;Standard Class
